"TimePeriod","CampaignId","CampaignName","DeviceType","Network","Impressions","Clicks","Spend","Ctr","AverageCpc","QualityScore","AdDistribution","AverageCpm"
"2020-10-22","392522248","Dell | Server Memory | TK","Computer","Bing and Yahoo! search","17","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522248","Dell | Server Memory | TK","Computer","Syndicated search partners","6","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522248","Dell | Server Memory | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-22","392522249","Dell | Server Motherboards | TK","Computer","Bing and Yahoo! search","17","1","1.14","5.88%","1.14","9","Search","67.06"
"2020-10-22","392522249","Dell | Server Motherboards | TK","Computer","Syndicated search partners","23","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522249","Dell | Server Motherboards | TK","Smartphone","Syndicated search partners","5","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522249","Dell | Server Motherboards | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522250","Dell | Solid State Drives | TK","Computer","Bing and Yahoo! search","47","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-22","392522250","Dell | Solid State Drives | TK","Computer","Syndicated search partners","18","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-22","392522250","Dell | Solid State Drives | TK","Computer","AOL search","0","0","0.00","","0.00","8","Search","0.00"
"2020-10-22","392522250","Dell | Solid State Drives | TK","Computer","Audience","1","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-10-22","392522250","Dell | Solid State Drives | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-22","392522250","Dell | Solid State Drives | TK","Smartphone","Syndicated search partners","3","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-22","392522251","HP | Power Supplies | TK","Computer","Bing and Yahoo! search","53","10","9.76","18.87%","0.98","9","Search","184.15"
"2020-10-22","392522251","HP | Power Supplies | TK","Computer","Syndicated search partners","10","1","0.05","10.00%","0.05","9","Search","5.00"
"2020-10-22","392522251","HP | Power Supplies | TK","Computer","AOL search","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-22","392522251","HP | Power Supplies | TK","Smartphone","Bing and Yahoo! search","5","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522251","HP | Power Supplies | TK","Smartphone","Syndicated search partners","3","1","0.41","33.33%","0.41","9","Search","136.67"
"2020-10-22","392522252","HP | Server Hard Drive | TK","Computer","Bing and Yahoo! search","80","16","15.85","20.00%","0.99","9","Search","198.13"
"2020-10-22","392522252","HP | Server Hard Drive | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522252","HP | Server Hard Drive | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522253","HP | Server Memory | TK","Computer","Bing and Yahoo! search","22","1","1.00","4.55%","1.00","9","Search","45.45"
"2020-10-22","392522253","HP | Server Memory | TK","Computer","Syndicated search partners","27","2","0.90","7.41%","0.45","9","Search","33.33"
"2020-10-22","392522253","HP | Server Memory | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522253","HP | Server Memory | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522253","HP | Server Memory | TK","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522254","HP | Server Motherboards | TK","Computer","Bing and Yahoo! search","8","1","0.64","12.50%","0.64","9","Search","80.00"
"2020-10-22","392522254","HP | Server Motherboards | TK","Computer","Syndicated search partners","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522255","HP | Solid State Drives | TK","Computer","Bing and Yahoo! search","23","2","1.39","8.70%","0.70","9","Search","60.43"
"2020-10-22","392522255","HP | Solid State Drives | TK","Computer","Syndicated search partners","17","7","2.18","41.18%","0.31","9","Search","128.24"
"2020-10-22","392522256","Lenovo | Power Supplies | TK","Computer","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-22","392522256","Lenovo | Power Supplies | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-22","392522257","Lenovo | Server Hard Drive | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-22","392522258","Lenovo | Server Memory | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522258","Lenovo | Server Memory | TK","Computer","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522259","Lenovo | Solid State Drives | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522260","Sun | Power Supplies | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-10-22","392522260","Sun | Power Supplies | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-10-22","392522260","Sun | Power Supplies | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","7","Search","0.00"
"2020-10-22","392522261","Sun | Server Hard Drive | TK","Computer","Bing and Yahoo! search","5","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522261","Sun | Server Hard Drive | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-22","392522261","Sun | Server Hard Drive | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-22","392522262","Sun | Server Motherboards | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522262","Sun | Server Motherboards | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522262","Sun | Server Motherboards | TK","Computer","AOL search","0","0","0.00","","0.00","--","Search","0.00"
"2020-10-22","392522262","Sun | Server Motherboards | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","--","Search","0.00"
"2020-10-22","392522262","Sun | Server Motherboards | TK","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522264","Cisco | New | Search","Computer","Bing and Yahoo! search","768","15","12.67","1.95%","0.84","--","Search","16.50"
"2020-10-22","392522264","Cisco | New | Search","Computer","Syndicated search partners","117","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522264","Cisco | New | Search","Computer","Audience","11","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-22","392522264","Cisco | New | Search","Smartphone","Bing and Yahoo! search","7","1","0.75","14.29%","0.75","--","Search","107.14"
"2020-10-22","392522264","Cisco | New | Search","Smartphone","Syndicated search partners","6","1","0.05","16.67%","0.05","--","Search","8.33"
"2020-10-22","392522264","Cisco | New | Search","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Computer","Bing and Yahoo! search","177","7","1.53","3.95%","0.22","--","Search","8.64"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Computer","Syndicated search partners","516","3","0.36","0.58%","0.12","--","Search","0.70"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Smartphone","Bing and Yahoo! search","35","1","0.05","2.86%","0.05","--","Search","1.43"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Smartphone","Syndicated search partners","132","1","0.75","0.76%","0.75","--","Search","5.68"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Smartphone","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Tablet","Syndicated search partners","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522265","Dell | Search | Greater Than 100","Tablet","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-22","392522266","Dell | Search | Less Than 100","Computer","Bing and Yahoo! search","93","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522266","Dell | Search | Less Than 100","Computer","Syndicated search partners","282","2","0.37","0.71%","0.19","--","Search","1.31"
"2020-10-22","392522266","Dell | Search | Less Than 100","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522266","Dell | Search | Less Than 100","Smartphone","Bing and Yahoo! search","21","2","0.21","9.52%","0.11","--","Search","10.00"
"2020-10-22","392522266","Dell | Search | Less Than 100","Smartphone","Syndicated search partners","53","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-22","392522266","Dell | Search | Less Than 100","Smartphone","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-22","392522266","Dell | Search | Less Than 100","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","19699","174","119.89","0.88%","0.69","--","Search","6.09"
"2020-10-23","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","3616","51","32.73","1.41%","0.64","--","Search","9.05"
"2020-10-23","353847373","Main Shopping - Important Items","Computer","AOL search","45","1","1.14","2.22%","1.14","--","Search","25.33"
"2020-10-23","353847373","Main Shopping - Important Items","Computer","Audience","9556","35","23.22","0.37%","0.66","--","Audience","2.43"
"2020-10-23","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","259","11","3.68","4.25%","0.33","--","Search","14.21"
"2020-10-23","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","3948","30","6.16","0.76%","0.21","--","Search","1.56"
"2020-10-23","353847373","Main Shopping - Important Items","Smartphone","Audience","3855","91","21.60","2.36%","0.24","--","Audience","5.60"
"2020-10-23","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","79","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","136","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","353847373","Main Shopping - Important Items","Tablet","Audience","175","1","0.06","0.57%","0.06","--","Audience","0.34"
"2020-10-23","392202005","Power Supplies | Search","Computer","Bing and Yahoo! search","11","2","0.75","18.18%","0.38","8","Search","68.18"
"2020-10-23","392202005","Power Supplies | Search","Computer","AOL search","0","0","0.00","","0.00","8","Search","0.00"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","18788","131","86.00","0.70%","0.66","--","Search","4.58"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","5141","26","14.59","0.51%","0.56","--","Search","2.84"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Computer","AOL search","35","1","0.73","2.86%","0.73","--","Search","20.86"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","14464","47","20.03","0.32%","0.43","--","Audience","1.38"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","331","3","1.45","0.91%","0.48","--","Search","4.38"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Syndicated search partners","5973","38","6.74","0.64%","0.18","--","Search","1.13"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Audience","841","3","1.05","0.36%","0.35","--","Audience","1.25"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Tablet","Bing and Yahoo! search","44","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Tablet","Syndicated search partners","205","2","0.31","0.98%","0.16","--","Search","1.51"
"2020-10-23","392311656","Other Top Brands - Important Items | Shopping","Tablet","Audience","80","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-23","392311657","Everything Else | Shopping","Computer","Bing and Yahoo! search","3851","21","5.13","0.55%","0.24","--","Search","1.33"
"2020-10-23","392311657","Everything Else | Shopping","Computer","Syndicated search partners","816","6","0.77","0.74%","0.13","--","Search","0.94"
"2020-10-23","392311657","Everything Else | Shopping","Computer","AOL search","4","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392311657","Everything Else | Shopping","Computer","Audience","441","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-23","392311657","Everything Else | Shopping","Smartphone","Bing and Yahoo! search","98","3","0.27","3.06%","0.09","--","Search","2.76"
"2020-10-23","392311657","Everything Else | Shopping","Smartphone","Syndicated search partners","3916","16","0.96","0.41%","0.06","--","Search","0.25"
"2020-10-23","392311657","Everything Else | Shopping","Smartphone","Audience","41","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-23","392311657","Everything Else | Shopping","Tablet","Bing and Yahoo! search","17","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392311657","Everything Else | Shopping","Tablet","Syndicated search partners","172","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392311657","Everything Else | Shopping","Tablet","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-23","392522243","HDD | Search | Test","Computer","Bing and Yahoo! search","344","24","19.77","6.98%","0.82","8","Search","57.47"
"2020-10-23","392522243","HDD | Search | Test","Computer","Syndicated search partners","282","7","3.03","2.48%","0.43","8","Search","10.74"
"2020-10-23","392522243","HDD | Search | Test","Computer","AOL search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522243","HDD | Search | Test","Computer","Audience","5","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-10-23","392522243","HDD | Search | Test","Smartphone","Bing and Yahoo! search","28","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522243","HDD | Search | Test","Smartphone","Syndicated search partners","34","2","0.69","5.88%","0.35","8","Search","20.29"
"2020-10-23","392522243","HDD | Search | Test","Tablet","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522244","EMC | NetApp | Drives | Search | New","Computer","Bing and Yahoo! search","21","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522244","EMC | NetApp | Drives | Search | New","Computer","Syndicated search partners","4","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522244","EMC | NetApp | Drives | Search | New","Smartphone","Syndicated search partners","0","0","0.00","","0.00","8","Search","0.00"
"2020-10-23","392522246","Dell | Power Supplies | TK","Computer","Bing and Yahoo! search","33","3","1.97","9.09%","0.66","9","Search","59.70"
"2020-10-23","392522246","Dell | Power Supplies | TK","Computer","Syndicated search partners","22","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522246","Dell | Power Supplies | TK","Computer","Audience","7","0","0.00","0.00%","0.00","9","Audience","0.00"
"2020-10-23","392522246","Dell | Power Supplies | TK","Smartphone","Bing and Yahoo! search","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-23","392522246","Dell | Power Supplies | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522246","Dell | Power Supplies | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Computer","Bing and Yahoo! search","210","6","3.87","2.86%","0.65","8","Search","18.43"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Computer","Syndicated search partners","47","2","0.54","4.26%","0.27","8","Search","11.49"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Computer","AOL search","3","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Smartphone","Bing and Yahoo! search","22","1","0.81","4.55%","0.81","8","Search","36.82"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Smartphone","Syndicated search partners","7","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Tablet","Bing and Yahoo! search","0","0","0.00","","0.00","8","Search","0.00"
"2020-10-23","392522247","Dell | Server Hard Drive | TK","Tablet","Syndicated search partners","3","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522248","Dell | Server Memory | TK","Computer","Bing and Yahoo! search","6","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522248","Dell | Server Memory | TK","Computer","Syndicated search partners","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522248","Dell | Server Memory | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522248","Dell | Server Memory | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-23","392522249","Dell | Server Motherboards | TK","Computer","Bing and Yahoo! search","28","6","5.00","21.43%","0.83","9","Search","178.57"
"2020-10-23","392522249","Dell | Server Motherboards | TK","Computer","Syndicated search partners","6","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522249","Dell | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522249","Dell | Server Motherboards | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522249","Dell | Server Motherboards | TK","Tablet","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522250","Dell | Solid State Drives | TK","Computer","Bing and Yahoo! search","44","2","1.29","4.55%","0.65","8","Search","29.32"
"2020-10-23","392522250","Dell | Solid State Drives | TK","Computer","Syndicated search partners","13","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522250","Dell | Solid State Drives | TK","Computer","AOL search","0","0","0.00","","0.00","8","Search","0.00"
"2020-10-23","392522250","Dell | Solid State Drives | TK","Smartphone","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522250","Dell | Solid State Drives | TK","Smartphone","Syndicated search partners","5","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522250","Dell | Solid State Drives | TK","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-23","392522251","HP | Power Supplies | TK","Computer","Bing and Yahoo! search","44","2","1.99","4.55%","1.00","9","Search","45.23"
"2020-10-23","392522251","HP | Power Supplies | TK","Computer","Syndicated search partners","13","1","0.71","7.69%","0.71","9","Search","54.62"
"2020-10-23","392522251","HP | Power Supplies | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522252","HP | Server Hard Drive | TK","Computer","Bing and Yahoo! search","43","3","3.13","6.98%","1.04","9","Search","72.79"
"2020-10-23","392522252","HP | Server Hard Drive | TK","Computer","Syndicated search partners","13","1","0.26","7.69%","0.26","9","Search","20.00"
"2020-10-23","392522252","HP | Server Hard Drive | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-23","392522253","HP | Server Memory | TK","Computer","Bing and Yahoo! search","18","2","1.84","11.11%","0.92","9","Search","102.22"
"2020-10-23","392522253","HP | Server Memory | TK","Computer","Syndicated search partners","19","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522253","HP | Server Memory | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522253","HP | Server Memory | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522254","HP | Server Motherboards | TK","Computer","Bing and Yahoo! search","6","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522254","HP | Server Motherboards | TK","Computer","Syndicated search partners","6","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522254","HP | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522254","HP | Server Motherboards | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522255","HP | Solid State Drives | TK","Computer","Bing and Yahoo! search","30","2","1.37","6.67%","0.69","9","Search","45.67"
"2020-10-23","392522255","HP | Solid State Drives | TK","Computer","Syndicated search partners","15","2","0.49","13.33%","0.25","9","Search","32.67"
"2020-10-23","392522255","HP | Solid State Drives | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-23","392522256","Lenovo | Power Supplies | TK","Computer","Bing and Yahoo! search","0","0","0.00","","0.00","10","Search","0.00"
"2020-10-23","392522256","Lenovo | Power Supplies | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-23","392522257","Lenovo | Server Hard Drive | TK","Computer","Bing and Yahoo! search","1","1","0.75","100.00%","0.75","10","Search","750.00"
"2020-10-23","392522257","Lenovo | Server Hard Drive | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-23","392522258","Lenovo | Server Memory | TK","Computer","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522258","Lenovo | Server Memory | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522259","Lenovo | Solid State Drives | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522259","Lenovo | Solid State Drives | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522260","Sun | Power Supplies | TK","Computer","Bing and Yahoo! search","6","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-10-23","392522260","Sun | Power Supplies | TK","Computer","Syndicated search partners","3","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-10-23","392522260","Sun | Power Supplies | TK","Computer","AOL search","0","0","0.00","","0.00","7","Search","0.00"
"2020-10-23","392522260","Sun | Power Supplies | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-10-23","392522261","Sun | Server Hard Drive | TK","Computer","Bing and Yahoo! search","12","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522261","Sun | Server Hard Drive | TK","Computer","Syndicated search partners","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522261","Sun | Server Hard Drive | TK","Computer","AOL search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522261","Sun | Server Hard Drive | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522261","Sun | Server Hard Drive | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-23","392522262","Sun | Server Motherboards | TK","Computer","Bing and Yahoo! search","5","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522262","Sun | Server Motherboards | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522262","Sun | Server Motherboards | TK","Computer","AOL search","0","0","0.00","","0.00","--","Search","0.00"
"2020-10-23","392522264","Cisco | New | Search","Computer","Bing and Yahoo! search","630","13","11.44","2.06%","0.88","--","Search","18.16"
"2020-10-23","392522264","Cisco | New | Search","Computer","Syndicated search partners","29","3","0.89","10.34%","0.30","--","Search","30.69"
"2020-10-23","392522264","Cisco | New | Search","Computer","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-23","392522264","Cisco | New | Search","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522264","Cisco | New | Search","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Computer","Bing and Yahoo! search","151","3","1.24","1.99%","0.41","--","Search","8.21"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Computer","Syndicated search partners","493","4","0.55","0.81%","0.14","--","Search","1.12"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Computer","AOL search","11","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Smartphone","Bing and Yahoo! search","35","2","0.17","5.71%","0.09","--","Search","4.86"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Smartphone","Syndicated search partners","114","3","1.12","2.63%","0.37","--","Search","9.82"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Tablet","Bing and Yahoo! search","4","1","0.50","25.00%","0.50","--","Search","125.00"
"2020-10-23","392522265","Dell | Search | Greater Than 100","Tablet","Syndicated search partners","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522266","Dell | Search | Less Than 100","Computer","Bing and Yahoo! search","82","1","0.18","1.22%","0.18","--","Search","2.20"
"2020-10-23","392522266","Dell | Search | Less Than 100","Computer","Syndicated search partners","176","1","0.05","0.57%","0.05","--","Search","0.28"
"2020-10-23","392522266","Dell | Search | Less Than 100","Computer","AOL search","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522266","Dell | Search | Less Than 100","Smartphone","Bing and Yahoo! search","21","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522266","Dell | Search | Less Than 100","Smartphone","Syndicated search partners","69","2","0.10","2.90%","0.05","--","Search","1.45"
"2020-10-23","392522266","Dell | Search | Less Than 100","Smartphone","Audience","2","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-23","392522266","Dell | Search | Less Than 100","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-23","392522266","Dell | Search | Less Than 100","Tablet","Syndicated search partners","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","418","1","0.12","0.24%","0.12","--","Search","0.29"
"2020-10-24","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","161","1","0.05","0.62%","0.05","--","Search","0.31"
"2020-10-24","353847373","Main Shopping - Important Items","Computer","AOL search","0","0","0.00","","0.00","--","Search","0.00"
"2020-10-24","353847373","Main Shopping - Important Items","Computer","Audience","84","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-24","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","44","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","155","1","0.07","0.65%","0.07","--","Search","0.45"
"2020-10-24","353847373","Main Shopping - Important Items","Smartphone","Audience","235","10","0.43","4.26%","0.04","--","Audience","1.83"
"2020-10-24","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","5","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","353847373","Main Shopping - Important Items","Tablet","Audience","37","3","0.09","8.11%","0.03","--","Audience","2.43"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","385","1","0.10","0.26%","0.10","--","Search","0.26"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","220","1","0.05","0.45%","0.05","--","Search","0.23"
